term,p_pos,p_neg,class
brasileiros,0.9402985074626866,0.059701492537313425,positivo
gordurosa,0.44368600682593856,0.5563139931740614,negativo
baratas,0.7550482879719052,0.2449517120280948,positivo
simpatico,0.9655973965597396,0.034402603440260346,positivo
plena,0.8800761421319797,0.1199238578680203,positivo
velha,0.5890625,0.4109375,positivo
geladas,0.9309444708115804,0.06905552918841955,positivo
americano,0.8953757225433526,0.1046242774566474,positivo
comercial,0.8668046928916494,0.1331953071083506,positivo
fenomenal,0.9890350877192984,0.010964912280701756,positivo
fresquinha,0.9905345211581292,0.009465478841870824,positivo
recepcionista,0.6671802773497689,0.33281972265023113,positivo
capixaba,0.9526774595267746,0.047322540473225407,positivo
fresquinhos,0.9883177570093458,0.011682242990654205,positivo
elevado,0.9079903147699758,0.09200968523002423,positivo
máxima,0.9501116902457184,0.04988830975428146,positivo
nordestinas,0.9880774962742176,0.011922503725782414,positivo
limpa,0.6873239436619718,0.3126760563380282,positivo
altíssima,0.9494252873563218,0.05057471264367816,positivo
tipicas,0.9895666131621188,0.01043338683788122,positivo
peruana,0.9702719797596456,0.029728020240354206,positivo
marcante,0.9451476793248944,0.05485232067510549,positivo
raro,0.9322813938198552,0.06771860618014464,positivo
discreto,0.9842293906810036,0.015770609318996414,positivo
sequinha,0.9783432593394694,0.02165674066053059,positivo
aceitável,0.6359803232607167,0.3640196767392832,positivo
mediana,0.481958762886598,0.5180412371134021,negativo
felizes,0.8980582524271845,0.10194174757281553,positivo
distante,0.8712306438467807,0.12876935615321924,positivo
decepcionado,0.25,0.75,negativo
pasteis,0.9361042183622827,0.06389578163771713,positivo
diversificada,0.9903381642512076,0.00966183574879227,positivo
satisfatória,0.9097918272937549,0.09020817270624518,positivo
pleno,0.6881918819188192,0.3118081180811808,positivo
escondido,0.9609929078014184,0.03900709219858156,positivo
desconfortável,0.6069767441860465,0.3930232558139535,positivo
finas,0.8994845360824743,0.10051546391752578,positivo
geladíssimo,0.9961948249619482,0.00380517503805175,positivo
misto,0.9068128425998434,0.09318715740015662,positivo
natal,0.960842811859034,0.03915718814096588,positivo
únicos,0.8729773462783171,0.12702265372168284,positivo
exóticos,0.9764309764309764,0.02356902356902357,positivo
condizente,0.9365985576923076,0.0634014423076923,positivo
geladinha,0.9916074887023888,0.008392511297611363,positivo
sofrível,0.17485714285714285,0.8251428571428572,negativo
diferenciado,0.9771689497716894,0.0228310502283105,positivo
eficaz,0.9679276315789472,0.032072368421052634,positivo
exclusivo,0.9719101123595506,0.02808988764044944,positivo
macias,0.9782958199356914,0.021704180064308683,positivo
tipico,0.9627720504009164,0.03722794959908362,positivo
fiel,0.9395695364238412,0.06043046357615895,positivo
peculiar,0.9650445510623716,0.03495544893762851,positivo
básico,0.7016929363689434,0.29830706363105663,positivo
receptivo,0.9536056480080686,0.04639435199193142,positivo
últimas,0.5750605326876513,0.4249394673123487,positivo
curto,0.8984007525870179,0.10159924741298212,positivo
próximos,0.8283450704225352,0.17165492957746478,positivo
extrema,0.8150681848868085,0.1849318151131914,positivo
rústicas,0.9327731092436976,0.06722689075630252,positivo
quentinhos,0.9895916733386708,0.010408326661329063,positivo
lindas,0.96280276816609,0.037197231833910036,positivo
imbatível,0.9892650701899256,0.01073492981007432,positivo
indiana,0.9525316455696202,0.04746835443037975,positivo
exorbitante,0.7011779293242405,0.29882207067575944,positivo
nacional,0.9691777632926716,0.030822236707328424,positivo
positiva,0.8702667105696411,0.12973328943035892,positivo
fechado,0.8305447470817121,0.16945525291828795,positivo
pessoal,0.8935093683295122,0.10649063167048778,positivo
italianas,0.9586397058823528,0.041360294117647065,positivo
gorduroso,0.5217391304347826,0.4782608695652174,positivo
lotada,0.8607907742998353,0.13920922570016475,positivo
vegana,0.9443708609271524,0.05562913907284768,positivo
baixos,0.9380362249761678,0.06196377502383223,positivo
magnífico,0.9889273356401383,0.011072664359861591,positivo
chato,0.7803992740471869,0.21960072595281308,positivo
extensa,0.9791666666666666,0.02083333333333333,positivo
mineiro,0.9581151832460733,0.041884816753926704,positivo
compensa,0.8855595667870036,0.1144404332129964,positivo
prestativa,0.9801616458486409,0.019838354151359296,positivo
cheios,0.9217824128940508,0.07821758710594927,positivo
expresso,0.891566265060241,0.10843373493975904,positivo
presentes,0.8836336336336337,0.11636636636636635,positivo
fortes,0.9238476953907816,0.07615230460921844,positivo
grosso,0.6052269601100413,0.3947730398899587,positivo
fantásticas,0.9945054945054944,0.005494505494505495,positivo
urbano,0.7128174123337364,0.2871825876662636,positivo
indescritível,0.9805481874447391,0.019451812555260836,positivo
aperitivo,0.9279421730291394,0.07205782697086062,positivo
pura,0.7094757094757095,0.2905242905242905,positivo
generoso,0.9815275310834812,0.01847246891651865,positivo
digno,0.8534246575342466,0.14657534246575346,positivo
média,0.9209728586535072,0.07902714134649277,positivo
exóticas,0.9776119402985076,0.022388059701492536,positivo
movimentada,0.9542440318302388,0.04575596816976128,positivo
argentino,0.9385722191477588,0.061427780852241286,positivo
refrescante,0.9900153609831028,0.00998463901689708,positivo
justíssimo,0.9968503937007874,0.0031496062992125984,positivo
geladinho,0.9828259172521469,0.01717408274785324,positivo
romantico,0.9921397379912664,0.007860262008733625,positivo
feia,0.3164983164983165,0.6835016835016835,negativo
condizentes,0.941117764471058,0.058882235528942124,positivo
constante,0.8608193277310925,0.13918067226890754,positivo
saborosíssima,0.9986486486486488,0.0013513513513513516,positivo
longo,0.8191534843950407,0.18084651560495935,positivo
alemão,0.9369684842421212,0.06303151575787894,positivo
poró,0.932868352223191,0.06713164777680906,positivo
preparado,0.8869551903643973,0.11304480963560272,positivo
surpreendentes,0.9879759519038076,0.012024048096192385,positivo
autêntico,0.9581624282198524,0.041837571780147666,positivo
pitoresco,0.974910394265233,0.025089605734767026,positivo
feio,0.4200217627856366,0.5799782372143635,negativo
exigente,0.9058679706601468,0.0941320293398533,positivo
suficientes,0.8360995850622407,0.16390041493775934,positivo
antigas,0.9346978557504874,0.06530214424951268,positivo
suína,0.9196234612599564,0.08037653874004344,positivo
clean,0.9816069699903196,0.018393030009680542,positivo
internas,0.9703622392974752,0.029637760702524694,positivo
gastronômicas,0.9420731707317072,0.057926829268292686,positivo
semelhante,0.8226059654631083,0.17739403453689168,positivo
famosas,0.933058702368692,0.06694129763130792,positivo
disposto,0.9052977027660573,0.0947022972339428,positivo
originais,0.9658536585365852,0.03414634146341464,positivo
autêntica,0.9637610186092068,0.03623898139079334,positivo
veganas,0.9577754891864058,0.042224510813594233,positivo
descontraido,0.9906716417910448,0.009328358208955223,positivo
particular,0.9182217343578484,0.08177826564215149,positivo
amargo,0.7315936626281454,0.2684063373718546,positivo
real,0.8625157868148522,0.13748421318514775,positivo
vegano,0.932305055698372,0.0676949443016281,positivo
formidável,0.9888551165146908,0.011144883485309016,positivo
primeiros,0.6920245398773006,0.3079754601226994,positivo
sequinho,0.9798611111111112,0.02013888888888889,positivo
independente,0.8452830188679246,0.15471698113207547,positivo
pobre,0.5581039755351682,0.4418960244648318,positivo
belíssimo,0.9597902097902098,0.040209790209790215,positivo
favoritos,0.9707988980716252,0.02920110192837465,positivo
médios,0.8935939196525515,0.10640608034744843,positivo
chamado,0.7761397761397761,0.22386022386022386,positivo
caipira,0.9442433019551049,0.055756698044895005,positivo
australiano,0.9265799256505576,0.07342007434944238,positivo
rápidas,0.9598583234946872,0.04014167650531287,positivo
brie,0.9431524547803618,0.05684754521963824,positivo
altas,0.8691159586681975,0.13088404133180254,positivo
sonora,0.9553264604810996,0.044673539518900345,positivo
caseiras,0.9866666666666668,0.013333333333333334,positivo
premium,0.8936335403726708,0.1063664596273292,positivo
fritos,0.8368200836820083,0.16317991631799164,positivo
gorgonzola,0.887627695800227,0.11237230419977297,positivo
assíduo,0.8409785932721713,0.15902140672782875,positivo
simpaticos,0.9638826185101579,0.03611738148984198,positivo
repleto,0.9385593220338984,0.0614406779661017,positivo
rustico,0.9801762114537445,0.019823788546255508,positivo
nordestinos,0.9806201550387597,0.01937984496124031,positivo
suja,0.28074074074074074,0.7192592592592593,negativo
light,0.9493223335297584,0.050677666470241606,positivo
padrão,0.9017203107658156,0.09827968923418423,positivo
pessimo,0.1,0.9,negativo
sujos,0.2222222222222222,0.7777777777777778,negativo
gaúcha,0.9514802631578948,0.04851973684210526,positivo
gaúcho,0.935483870967742,0.06451612903225806,positivo
rico,0.9195900101053848,0.08040998989461527,positivo
caras,0.7829691032403918,0.21703089675960813,positivo
cuidadoso,0.9825367647058824,0.017463235294117647,positivo
paulista,0.9364243774043328,0.06357562259566714,positivo
tinto,0.8956192536506221,0.10438074634937804,positivo
divertida,0.9661508704061896,0.033849129593810444,positivo
surpreso,0.8830364058869093,0.11696359411309062,positivo
bacanas,0.9501867995018679,0.04981320049813201,positivo
casual,0.975197294250282,0.02480270574971815,positivo
romântica,0.9710289710289709,0.02897102897102897,positivo
prontos,0.830952380952381,0.16904761904761906,positivo
piores,0.1242544731610338,0.8757455268389662,negativo
inúmeros,0.8686224489795918,0.13137755102040816,positivo
abusivo,0.690176322418136,0.309823677581864,positivo
ágeis,0.9742962056303548,0.025703794369645042,positivo
clássica,0.9558693733451016,0.0441306266548985,positivo
amarela,0.8591288229842446,0.14087117701575533,positivo
prima,0.8924125666864257,0.1075874333135744,positivo
bonitinho,0.7573529411764706,0.2426470588235294,positivo
queijo,0.8809346316917486,0.11906536830825143,positivo
vazias,0.2945619335347432,0.7054380664652568,negativo
terceiro,0.6654501216545012,0.3345498783454988,positivo
tamanha,0.6633906633906634,0.3366093366093366,positivo
temática,0.960581886438292,0.03941811356170812,positivo
humorado,0.6673728813559322,0.3326271186440678,positivo
acostumados,0.8356164383561644,0.1643835616438356,positivo
recheada,0.9607201309328968,0.03927986906710311,positivo
surreal,0.7527405602923264,0.2472594397076736,positivo
receptivos,0.9491945477075588,0.050805452292441135,positivo
laranja,0.8256700270469634,0.17432997295303665,positivo
mínima,0.3080459770114943,0.6919540229885057,negativo
aconchegantes,0.9836065573770492,0.016393442622950817,positivo
lindos,0.9694423223834988,0.03055767761650115,positivo
iguais,0.7455357142857143,0.2544642857142857,positivo
atual,0.846601347213717,0.15339865278628292,positivo
responsável,0.5040106951871658,0.4959893048128342,positivo
belas,0.9475655430711609,0.05243445692883896,positivo
luxuoso,0.9711191335740073,0.02888086642599278,positivo
contemporâneo,0.9762773722627736,0.02372262773722628,positivo
fantastico,0.9918699186991871,0.008130081300813009,positivo
turística,0.9230769230769232,0.07692307692307693,positivo
altíssimo,0.7192008879023307,0.2807991120976693,positivo
frequentador,0.8686868686868687,0.13131313131313133,positivo
imperdivel,0.9983277591973244,0.0016722408026755853,positivo
absurda,0.5564345991561181,0.44356540084388185,positivo
preocupado,0.848856664807585,0.15114333519241493,positivo
custo,0.945402527219264,0.05459747278073592,positivo
americana,0.9063079777365493,0.09369202226345084,positivo
atendida,0.8653551912568306,0.1346448087431694,positivo
acolhedora,0.9823321554770318,0.0176678445229682,positivo
obrigada,0.9276895943562611,0.07231040564373897,positivo
extremo,0.8953488372093024,0.10465116279069768,positivo
exato,0.8362068965517241,0.16379310344827586,positivo
primeiríssima,0.9931840311587148,0.006815968841285297,positivo
residencial,0.9593495934959351,0.04065040650406504,positivo
insuportável,0.4295774647887324,0.5704225352112676,negativo
garantida,0.9849119865884324,0.015088013411567475,positivo
descontraída,0.9808153477218226,0.019184652278177457,positivo
opcional,0.7539473684210526,0.24605263157894736,positivo
negativa,0.5543219666931007,0.4456780333068993,positivo
hospedados,0.9075630252100841,0.09243697478991596,positivo
turísticos,0.9578059071729956,0.04219409282700422,positivo
gateau,0.9483577773187358,0.0516422226812642,positivo
físico,0.8796169630642955,0.12038303693570453,positivo
dispostos,0.908284023668639,0.09171597633136094,positivo
criativas,0.9866310160427808,0.013368983957219251,positivo
magnífica,0.9851428571428572,0.014857142857142857,positivo
iluminado,0.9371019108280256,0.06289808917197452,positivo
justa,0.8042246264811953,0.19577537351880475,positivo
mesmas,0.6948130277442702,0.30518697225572977,positivo
despretensioso,0.9808743169398908,0.01912568306010929,positivo
grosseiro,0.17237687366167026,0.8276231263383298,negativo
exótico,0.9726027397260274,0.0273972602739726,positivo
baiano,0.9567367119901112,0.04326328800988875,positivo
sério,0.6759868421052632,0.32401315789473684,positivo
imenso,0.8917647058823529,0.10823529411764704,positivo
internacionais,0.9715394566623544,0.028460543337645538,positivo
indiano,0.9527559055118109,0.047244094488188976,positivo
cremosa,0.9716129032258064,0.02838709677419355,positivo
caseiros,0.9854771784232366,0.014522821576763488,positivo
fabuloso,0.9858078602620088,0.014192139737991268,positivo
pesada,0.7538461538461538,0.24615384615384614,positivo
assídua,0.8553370786516854,0.1446629213483146,positivo
longas,0.9191489361702128,0.08085106382978724,positivo
inicial,0.7152635181382615,0.28473648186173856,positivo
duras,0.7059410883674488,0.2940589116325512,positivo
fiscal,0.3512820512820513,0.6487179487179487,negativo
populares,0.9242902208201892,0.07570977917981073,positivo
mexicano,0.8655988857938719,0.13440111420612813,positivo
morango,0.9171122994652406,0.08288770053475936,positivo
rara,0.6144707371701237,0.3855292628298763,positivo
juntos,0.7024442082890542,0.2975557917109458,positivo
tropical,0.9518828451882844,0.04811715481171548,positivo
apetitosos,0.951470588235294,0.04852941176470588,positivo
horrivel,0.08365019011406842,0.9163498098859316,negativo
gigantes,0.9037990196078431,0.09620098039215688,positivo
exigentes,0.9493827160493828,0.050617283950617285,positivo
confortavel,0.951219512195122,0.04878048780487805,positivo
adicional,0.954984246162097,0.045015753837903065,positivo
situado,0.9775600505689002,0.022439949431099875,positivo
